"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c66a11c1-3093-45ef-b348-3b196c05ba0c.html","2015-10-01 10:31:02 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dosage regimen of a TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"sertraline","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/e17dc299-f52d-414d-ab6e-e809bd6f8acb.html","2015-11-04 14:14:49 -0500","drug-drug-interaction","evidence-supports","(TCAs) when given usual doses. Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8 fold increase in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:33:12 -0400","DDI-clinical-trial","evidence-supports","  Phenytoin  ","In healthy male patients (n=18), phenytoin (200 mg daily) increased mirtazapine (30 mg daily) clearance about 2-fold, resulting in a decrease in average plasma mirtazapine concentrations of 45%. Mirtazapine did not significantly affect the pharmacokinetics of phenytoin.","","ncit:negative","ncit:quantitative",,"Mirtazapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","30","phenytoin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","Daily","Oral","Unk","Daily","Oral","Unk","18","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/0177d783-773c-41bf-9db9-eb7e5c64474a.html","2015-11-05 10:40:12 -0500","drug-drug-interaction","evidence-supports","Drugs Metabolized by P450 2D6   ","The biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquin hydroxylase) is reduced in a subset of the caucasian population (about 7-10% of caucasians are so called “poor metabolizers”); reliable estimates of the prevalence of reduced P450 2D6 isozyme activity among Asian, African, and other populations are not yet available. Poor metabolizers have higher than expected plasma concentrations of tricyclic antidepressants (TCAs) when given usual doses. Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8 fold increase in plasma AUC of the TCA).    In addition, certain drugs inhibit the activity of the isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).    Concomitant use of tricyclic antidepressants with drugs that can inhibit cytochrome P450 2D6 may require lower doses than usually prescribed for either the tricyclic antidepressant or the other drug. Furthermore, whenever one of these other drugs is withdrawn from co-therapy, an increased dose of tricyclic antidepressant may be required. It is desirable to monitor TCA plasma levels whenever a TCA is going to be co-administered with another drug known to be an inhibitor of P450 2D6.","","ncit:positive","ncit:Qualitative",,"paroxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"tricyclic antidepressants","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-09-10 15:01:13 -0400","drug-drug-interaction","evidence-supports","yclic Antidepressants (TCAs)   ","Significantly increased plasma TCA levels have been reported with the coadministration of fluvoxamine maleate and amitriptyline, clomipramine or imipramine. Caution is indicated with the coadministration of fluvoxamine maleate tablets and TCAs; plasma TCA concentrations may need to be monitored, and the dose of TCA may need to be reduced. ","","ncit:positive","ncit:Qualitative",,"amitriptyline","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","fluvoxamine maleate","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 13:28:11 -0400","DDI-clinical-trial","evidence-supports","","Carbamazepine    Carbamazepine is an enzyme inducer and typically causes decreases in drug exposure; however, approximately 2-fold increased systemic exposure of selegiline and its metabolites, L-amphetamine and L-methamphetamine were seen after single application of EMSAM 6 mg per 24 hours in subjects who had received carbamazepine (400 mg per day) for 14 days. Changes in plasma selegiline concentrations were nearly 2-fold and variable across the subject population. Such increases may increase the risk of a hypertensive crisis when carbamazepine is used with EMSAM at any dose [see Contraindications (4), Warnings and Precautions (5.3) and Drug Interaction (7.4)].","","ncit:positive","ncit:quantitative",,"L-amphetamine","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","Unk","carbamazepine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","6","UNK","UNK","Unk","SD","transdermal","1","Unk","2","Fold","Increase","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-10-29 11:30:54 -0400","drug-drug-interaction","evidence-supports","renal elimination with aging.  ","Certain drugs, particularly the psychostimulants and the phenothiazines, increase plasma levels of concomitantly administered tricyclic antidepressants through competition for the same metabolic enzyme systems.","","ncit:positive","ncit:Qualitative",,"phenothiazines","dikbD2R:drug-group","dikbD2R:precipitant-drug-of-interaction","","tricyclic antidepressants","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 14:17:34 -0400","DDI-clinical-trial","evidence-supports","","Risperidone    In subjects who had received EMSAM 6 mg per 24 hours for 10 days, co-administration with risperidone (2 mg per day for 7 days), a substrate for CYP2D6, did not affect the pharmacokinetics of selegiline or risperidone [see Drug Interactions (7.4) and (7.5)].","","ncit:negative","ncit:quantitative",,"EMSAM","dikbD2R:drug-product","dikbD2R:object-drug-of-interaction","6","risperidone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","2","Daily","transdermal","10","Daily","Oral","7","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:39:35 -0400","DDI-clinical-trial","evidence-supports","    Digoxin   ","Administration of fluvoxamine maleate 100 mg daily for 18 days (N = 8) did not significantly affect the pharmacokinetics of a 1.25 mg single intravenous dose of digoxin. ","","ncit:negative","ncit:quantitative",,"digoxin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","1.25","fluvoxamine maleate","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","100","SD","IV","1","Daily","Oral","18","8","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-10-29 11:30:54 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type IC antiarrhythmics propafenone and flecainide). While all the SSRIs, e.g., fluoxetine, sertraline, paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/13bb8267-1cab-43e5-acae-55a4d957630a.html","2015-11-02 14:22:34 -0500","DDI-clinical-trial","evidence-supports","   7.8 Digoxin   ","In subjects who had received 21 days of 40 mg/day racemic citalopram, combined administration of citalopram and digoxin (single dose of 1 mg) did not significantly affect the pharmacokinetics of either citalopram or digoxin. ","","ncit:negative","ncit:quantitative",,"digoxin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","1","citalopram","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","40","Daily","Oral","21","SD","Oral","1","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/1809bcb4-5fcc-45ca-986a-4fa5edcd4b5e.html","2015-09-29 09:58:27 -0400","drug-drug-interaction","evidence-supports","er tricyclic antidepressants.  ","The plasma concentration of CMI has been reported to be increased by the concomitant administration of haloperidol; plasma levels of several closely related tricyclic antidepressants have been reported to be increased by the concomitant administration of methylphenidate or hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decreased by the concomitant administration of hepatic enzyme inducers (e.g., barbiturates, phenytoin), and such an effect may be anticipated with CMI as well. Administration of CMI has been reported to increase the plasma levels of phenobarbital, if given concomitantly (see CLINICAL PHARMACOLOGY, Interactions).","","ncit:positive","ncit:Qualitative",,"CMI","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","haloperidol","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","nical Pharmacology (12.3) ] .  ","No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ","","ncit:negative","ncit:Qualitative",,"olanzapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","nical Pharmacology (12.3) ] .  ","No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.","","ncit:negative","ncit:Qualitative",,"EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","","ibuprofen","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 14:16:45 -0400","DDI-clinical-trial","evidence-supports","","Pseudoephedrine    EMSAM 6 mg per 24 hours for 10 days, co-administered with pseudoephedrine (60 mg, 3 times a day) did not affect the pharmacokinetics of pseudoephedrine. There were no clinically significant changes in blood pressure during pseudoephedrine administration alone, or in combination with EMSAM [see Drug Interactions (7.4) and (7.5)]. ","","ncit:negative","ncit:quantitative",,"pseudoephedrine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","60","EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","6","TID","Oral","Unk","Daily","transdermal","10","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:38:24 -0400","drug-drug-interaction","evidence-supports","BAGIO on oral contraceptives   ","AUBAGIO may increase the systemic exposures of ethinylestradiol and levonorgestrel. Consideration should be given to the type or dose of contraceptives used in combination with AUBAGIO [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"levonorgestrel","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","AUBAGIO","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-10-29 11:30:54 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type IC antiarrhythmics propafenone and flecainide). While all the SSRIs, e.g., fluoxetine, sertraline, paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction",,"cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:37:39 -0400","drug-drug-interaction","evidence-supports","7.1 Potential Interactions with Drugs that Inhibit or are Metabolized by Cytochrome P450 Isoenzymes  ","Multiple hepatic cytochrome P450 isoenzymes are involved in the oxidative biotransformation of a large number of structurally different drugs and endogenous compounds. The available knowledge concerning the relationship of fluvoxamine and the cytochrome P450 isoenzyme system has been obtained mostly from pharmacokinetic interaction studies conducted in healthy volunteers, but some preliminary in vitro data are also available. Based on a finding of substantial interactions of fluvoxamine with certain of these drugs [see later parts of this section and also Warnings and Precautions (5)] and limited in vitro data for CYP3A4, it appears that fluvoxamine inhibits several cytochrome P450 isoenzymes that are known to be involved in the metabolism of other drugs such as: CYP1A2 (e.g., warfarin, theophylline, propranolol, tizanidine), CYP2C9 (e.g., warfarin), CYP3A4 (e.g., alprazolam), and CYP2C19 (e.g., omeprazole). ","","ncit:positive","ncit:Qualitative",,"fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"alprazolam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-06 15:56:02 -0500","DDI-clinical-trial","evidence-supports","may be necessary when coadministered with nefazodone .  ","Lorazepam – When lorazepam (2 mg BID) and nefazodone (200 mg BID) were coadministered to steady state, there was no change in any pharmacokinetic parameter for either drug compared to each drug administered alone. Therefore, dosage adjustment is not necessary for either drug when coadministered.","","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","lorazepam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","2","BID","Oral","Unk","BID","Oral","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:48:50 -0400","drug-drug-interaction","evidence-supports","nsporter 3 (OAT3) substrates   ","Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"ketoprofen","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/13bb8267-1cab-43e5-acae-55a4d957630a.html","2015-11-02 14:33:30 -0500","DDI-clinical-trial","evidence-supports","   7.16 Ketoconazole   ","Combined administration of racemic citalopram (40 mg) and ketoconazole (200 mg), a potent CYP3A4 inhibitor, decreased the Cmax and AUC of ketoconazole by 21% and 10%, respectively, and did not significantly affect the pharmacokinetics of citalopram. ","","ncit:positive","ncit:quantitative",,"citalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","ketoconazole","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","UNK","Oral","Unk","UNK","Oral","Unk","Unk","21","Percent","Decrease","Unk","UNK","UNK","10","Percent","Decrease","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 12:50:04 -0400","drug-drug-interaction","evidence-supports"," B3 (OATP1B1/1B3) substrates   ","Teriflunomide inhibits the activity of BCRP and OATP1B1/1B3 in vivo. For a patient taking AUBAGIO, the dose of rosuvastatin should not exceed 10 mg once daily. For other substrates of BCRP (e.g., mitoxantrone) and drugs in the OATP family (e.g., methotrexate, rifampin), especially HMG-Co reductase inhibitors (e.g., atorvastatin, nateglinide, pravastatin, repaglinide, and simvastatin), consider reducing the dose of these drugs and monitor patients closely for signs and symptoms of increased exposures to the drugs while patients are taking AUBAGIO [see Clinical Pharmacology (12.3)]","","ncit:positive","ncit:Qualitative",,"methotrexate","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b8881a81-75d7-43e8-825f-37c352c146dc.html","2015-11-04 14:19:06 -0500","drug-drug-interaction","evidence-supports","Hyperpyrexia has been reported when tricyclic antidepressants are administered with anticholinergic agents or with neuroleptic drugs, particularly during hot weather.  ","Cimetidine is reported to reduce hepatic metabolism of certain tricyclic antidepressants, thereby delaying elimination and increasing steady-state concentrations of these drugs. Clinically significant effects have been reported with the tricyclic antidepressants when used concomitantly with cimetidine. Increases in plasma levels of tricyclic antidepressants, and in the frequency and severity of side-effects, particularly anticholinergic, have been reported when cimetidine was added to the drug regimen. Discontinuation of cimetidine in well-controlled patients receiving tricyclic antidepressants and cimetidine may decrease the plasma levels and efficacy of the antidepressants.","","ncit:positive","ncit:Qualitative",,"Cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"tricyclic antidepressants","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:31:16 -0400","DDI-clinical-trial","evidence-supports","    Theophylline   ","The effect of steady-state fluvoxamine (50 mg bid) on the pharmacokinetics of a single dose of theophylline (375 mg as 442 mg aminophylline) was evaluated in 12 healthy non-smoking, male volunteers. The clearance of theophylline was decreased approximately 3-fold. Therefore, if theophylline is coadministered with fluvoxamine maleate, its dose should be reduced to one-third of the usual daily maintenance dose and plasma concentrations of theophylline should be monitored. No dosage adjustment is required for fluvoxamine maleate tablets.","","ncit:positive","ncit:quantitative",,"fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","50","theophylline","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","375","SD","Oral","1","BID","Oral","Unk","12","Unk","UNK","UNK","3","Fold","Decrease","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:38:24 -0400","drug-drug-interaction","evidence-supports","AUBAGIO on CYP2C8 substrates   ","Teriflunomide is an inhibitor of CYP2C8 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP2C8 (e.g., paclitaxel, pioglitazone, repaglinide, rosiglitazone) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP2C8 as required [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","repaglinide","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 14:13:01 -0400","DDI-clinical-trial","evidence-supports","","Carbamazepine    Carbamazepine is an enzyme inducer and typically causes decreases in drug exposure; however, approximately 2-fold increased systemic exposure of selegiline and its metabolites, L-amphetamine and L-methamphetamine were seen after single application of EMSAM 6 mg per 24 hours in subjects who had received carbamazepine (400 mg per day) for 14 days. Changes in plasma selegiline concentrations were nearly 2-fold and variable across the subject population. Such increases may increase the risk of a hypertensive crisis when carbamazepine is used with EMSAM at any dose [see Contraindications (4), Warnings and Precautions (5.3) and Drug Interaction (7.4)].","","ncit:positive","ncit:quantitative",,"carbamazepine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","400","selegiline","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","6","SD","transdermal","1","Daily","Oral","14","Unk","2","Fold","Increase","Unk","UNK","UNK","2","Fold","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:24:24 -0500","drug-drug-interaction","evidence-supports","XL and drugs that are inhibitors or inducers of CYP2B6.   Inhibitors of CYP2B6    ","Ticlopidine and Clopidogrel: Concomitant treatment with these drugs can increase bupropion exposures but decrease hydroxybupropion exposure. Based on clinical response, dosage adjustment of WELLBUTRIN XL may be necessary when coadministered with CYP2B6 inhibitors (e.g., ticlopidine or clopidogrel) [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"Ticlopidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"hydroxybupropion","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:37:39 -0400","drug-drug-interaction","evidence-supports","metabolism have not been studied.  ","A clinically significant fluvoxamine interaction is possible with drugs having a narrow therapeutic ratio such as pimozide, warfarin, theophylline, certain benzodiazepines, omeprazole and phenytoin. If fluvoxamine maleate tablets are to be administered together with a drug that is eliminated via oxidative metabolism and has a narrow therapeutic window, plasma levels and/or pharmacodynamic effects of the latter drug should be monitored closely, at least until steady-state conditions are reached [see Contraindications (4) and Warnings and Precautions (5)]. ","","ncit:positive","ncit:Qualitative",,"omeprazole","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","fluvoxamine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
