"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d5051fbc-846b-4946-82df-341fb1216341.html","2016-02-16 12:34:19 -0700","drug-drug-interaction","evidence-challenges"," — ","Single doses of cimetidine (800 mg) or aluminum- and magnesium-containing antacids did not affect the oral bioavailability of olanzapine. ","","ncit:negative","ncit:Qualitative","did not affect the oral bioavailability","olanzapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 16:04:29 -0700","drug-drug-interaction","evidence-challenges","Impact of Dabigatran on Other Drugs  ","In clinical studies exploring CYP3A4, CYP2C9, P-gp and other pathways, dabigatran did not meaningfully alter the pharmacokinetics of amiodarone, atorvastatin, clarithromycin, diclofenac, clopidogrel, digoxin, pantoprazole, or ranitidine.","","ncit:negative","ncit:Qualitative","dabigatran did not meaningfully alter the pharmacokinetics of amiodarone","amiodarone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","dabigatran","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e1e5249-1cb7-4cc2-ad5a-cdeeee2f494f.html","2016-02-16 18:57:43 -0500","DDI-clinical-trial","evidence-supports","","Coadministration of quetiapine and phenytoin, a CYP3A4 inducer increased the mean oral clearance of quetiapine by 5-fold."," Increased doses of","ncit:positive","ncit:quantitative",,"quetiapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","phenytoin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","5","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4b0700c9-b417-4c3a-b36f-de461e125bd3.html","2015-11-29 13:57:37 -0700","DDI-clinical-trial","evidence-challenges","is unlikely to induce the metabolism of drugs metabolized by these CYP isoforms. ","Furthermore, in a series of clinical drug interaction studies, coadministration of BRINTELLIX with substrates for CYP2B6 (e.g., bupropion), CYP2C9 (e.g., warfarin), and CYP2C19 (e.g., diazepam), had no clinical meaningful effect on the pharmacokinetics of these substrates (Figure 2).","","ncit:negative","ncit:quantitative",,"BRINTELLIX","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","warfarin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4b0700c9-b417-4c3a-b36f-de461e125bd3.html","2015-11-29 13:57:37 -0700","DDI-clinical-trial","evidence-challenges","is unlikely to induce the metabolism of drugs metabolized by these CYP isoforms. ","Furthermore, in a series of clinical drug interaction studies, coadministration of BRINTELLIX with substrates for CYP2B6 (e.g., bupropion), CYP2C9 (e.g., warfarin), and CYP2C19 (e.g., diazepam), had no clinical meaningful effect on the pharmacokinetics of these substrates (Figure 2)","","ncit:negative","ncit:quantitative",,"diazepam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","BRINTELLIX","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/e9481622-7cc6-418a-acb6-c5450daae9b0.html","2016-04-12 14:04:43 -0400","drug-drug-interaction","evidence-challenges","did not meaningfully alter the pharmacokinetics of apixaban .  ","In studies conducted in healthy subjects, apixaban did not meaningfully alter the pharmacokinetics of digoxin, naproxen, atenolol, prasugrel, or acetylsalicylic acid.","","ncit:negative","ncit:Qualitative","pixaban did not meaningfully alter the pharmacokinetics of prasugrel","apixaban","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"prasugrel","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/9c4bedb4-2d59-4fcd-aad7-fce988cd96d8.html","2016-02-29 14:40:02 -0700","drug-drug-interaction","evidence-supports","  Propranolol  ","Concurrent administration of propranolol (100 to 800 mg daily) has been reported to produce increases in plasma levels of thioridazine (approximately 50% to 400%) and its metabolites (approximately 80% to 300%). Propranolol and thioridazine should not be coadministered.","","ncit:positive","ncit:Qualitative","increases in plasma levels of thioridazine (approximately 50% to 400%) and its metabolites (approximately 80% to 300%)","thioridazine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Propranolol","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 14:55:51 -0700","DDI-clinical-trial","evidence-supports","Impact of Other Drugs on Dabigatran   P-gp Inducers    ","Rifampin: Rifampin 600 mg once daily for 7 days followed by a single dose of dabigatran decreased its AUC and Cmax by 66% and 67%, respectively. By Day 7 after cessation of rifampin treatment, dabigatran exposure was close to normal [see Warnings and Precautions (5.5) and Drug Interactions (7)].","","ncit:positive","ncit:quantitative",,"dabigatran","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","rifampin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","600","SD","Oral","1","QD","Oral","7","UNK","66","Percent","Decrease","UNK","UNK","UNK","67","Percent","Decrease","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e1e5249-1cb7-4cc2-ad5a-cdeeee2f494f.html","2016-02-16 16:45:41 -0700","drug-drug-interaction","evidence-supports","","Quetiapine exposure is increased by the prototype CYP3A4 inhibitors (e.g., ketoconazole, itraconazole, indinavir, ritonavir, nefazodone, etc.). and decreased by the prototype CYP3A4 inducers (e..g, phenytoin, carbamazepine, rifampin, avasimibe, St. John’s wort etc.)."," Dose adjustment of","ncit:positive","ncit:Qualitative","quetiapine exposure is decreased by CYP3A4 inducers","phenytoin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"Quetiapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 10:52:47 -0800","DDI-clinical-trial","evidence-challenges","are necessary when the two drugs are given concomitantly. Subsequent dose adjustments should be made on the basis of clinical response.  ","Lithium – In 13 healthy subjects the coadministration of nefazodone (200 mg BID) with lithium (500 mg BID) for 5 days (steady-state conditions) was found to be well tolerated. When the two drugs were coadministered, there were no changes in the steady-state pharmacokinetics of either lithium, nefazodone, or its metabolite HO-NEF; however, there were small decreases in the steady-state plasma concentrations of two nefazodone metabolites, mCPP and triazole-dione, which are considered not to be of clinical significance. Therefore, no dosage adjustment of either lithium or nefazodone is required when they are coadministered.","","ncit:negative","ncit:quantitative",,"HO-NEF","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","200","Lithium","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","500","BID","Oral","5","BID","Oral","5","13","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 14:27:03 -0800","DDI-clinical-trial","evidence-challenges","","When fluoxetine (20 mg QD) and nefazodone (200 mg BID) were administered at steady state there were no changes in the pharmacokinetic parameters for fluoxetine or its metabolite, norfluoxetine. Similarly, there were no changes in the pharmacokinetic parameters of nefazodone or HO-NEF; however, the mean AUC levels of the nefazodone metabolites mCPP and triazole-dione increased by 3 to 6 fold and 1.3 fold, respectively."," When a 200 mg dose of","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","BID","Oral","UNK","QD","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 12:04:34 -0800","DDI-clinical-trial","evidence-supports","were increased by 23%, 54%, and 28%, respectively. No change in initial dose of either drug is necessary and dose adjustments should be made on the basis of clinical response.  ","HMG-CoA Reductase Inhibitors – When single 40 mg doses of simvastatin or atorvastatin, both substrates of CYP3A4, were given to healthy adult volunteers who had received nefazodone hydrochloride, 200 mg BID for 6 days, approximately 20 fold increases in plasma concentrations of simvastatin and simvastatin acid and 3 to 4 fold increases in plasma concentrations of atorvastatin and atorvastatin lactone were seen. These effects appear to be due to the inhibition of CYP3A4 by nefazodone because, in the same study, nefazodone had no significant effect on the plasma concentrations of pravastatin, which is not metabolized by CYP3A4 to a clinically significant extent","","ncit:positive","ncit:quantitative","entered plasma concentration as AUC","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","atorvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","40","SD","Oral","1","BID","Oral","6","UNK","3 to 4","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 11:11:14 -0800","DDI-clinical-trial","evidence-challenges","    Theophylline   ","When nefazodone (200 mg BID) was given to patients being treated with theophylline (600 to 1200 mg/day) for chronic obstructive pulmonary disease, there was no change in the steady-state pharmacokinetics of either nefazodone or theophylline. FEV1 measurements taken when theophylline and nefazodone were coadministered did not differ from baseline dosage (i.e., when theophylline was administered alone). Therefore, dosage adjustment is not necessary for either drug when coadministered.","","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","theophylline","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","600 to 1200","BID","Oral","UNK","Daily","Oral","UNK","UNK","UNK","UNK","UNK","UNKUNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 15:02:14 -0700","DDI-clinical-trial","evidence-supports","and AUC are described below.   ","Dronedarone: Simultaneous administration of dabigatran etexilate and dronedarone (administered once or twice daily) increases exposure to dabigatran by 70 to 140% compared to dabigatran alone. The increase in exposure is only 30 to 60% higher compared to dabigatran alone when dronedarone is administered 2 hours after dabigatran etexilate","","ncit:positive","ncit:quantitative","The increase in exposure is only 30 to 60% higher compared to dabigatran alone when dronedarone is administered 2 hours after dabigatran etexilate","dabigatran","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","dronedarone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","70-1470-140","Percent","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d76d5540-7bae-4719-8166-f2a9106338df.html","2016-05-09 19:40:35 -0700","DDI-clinical-trial","evidence-challenges","Warnings and Precautions (5.1) ].   ","Following five consecutive nightly doses at bedtime of oral zolpidem tartrate 10 mg in the presence of sertraline 50 mg (17 consecutive daily doses, at 7:00 am, in healthy female volunteers), zolpidem Cmax was significantly higher (43%) and Tmax was significantly decreased (-53%). Pharmacokinetics of sertraline and N-desmethylsertraline were unaffected by zolpidem.","","ncit:negative","ncit:quantitative","Pharmacokinetics of sertraline and N-desmethylsertraline were unaffected by zolpidem.","zolpidem","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","10","N-desmethylsertraline","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","50","QD","Oral","17","QD","Oral","5","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 11:37:36 -0800","DDI-clinical-trial","evidence-supports","","Propranolol – The coadministration of nefazodone (200 mg BID) and propranolol (40 mg BID) for 5.5 days to healthy male volunteers (n = 18), including 3 poor and 15 extensive CYP2D6 metabolizers, resulted in 30% and 14% reductions in Cmax and AUC of propranolol, respectively, and a 14% reduction in Cmax for the metabolite, 4-hydroxypropranolol."," The kinetics of","ncit:positive","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","propranolol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","40","BID","Oral","5.5","BID","Oral","5.5","18","14","Percent","Decrease","UNK","UNK","UNK","30","Percent","Decrease","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 12:04:34 -0800","DDI-clinical-trial","evidence-supports","were increased by 23%, 54%, and 28%, respectively. No change in initial dose of either drug is necessary and dose adjustments should be made on the basis of clinical response.  ","HMG-CoA Reductase Inhibitors – When single 40 mg doses of simvastatin or atorvastatin, both substrates of CYP3A4, were given to healthy adult volunteers who had received nefazodone hydrochloride, 200 mg BID for 6 days, approximately 20 fold increases in plasma concentrations of simvastatin and simvastatin acid and 3 to 4 fold increases in plasma concentrations of atorvastatin and atorvastatin lactone were seen. These effects appear to be due to the inhibition of CYP3A4 by nefazodone because, in the same study, nefazodone had no significant effect on the plasma concentrations of pravastatin, which is not metabolized by CYP3A4 to a clinically significant extent","","ncit:positive","ncit:quantitative","entered plasma concentration as AUC","simvastatin acid","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","200","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","BID","Oral","6","SD","Oral","1","UNK","20","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:39:55 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)].","","ncit:positive","ncit:Qualitative","Erythromycin can increase clozapine levels","erythromycin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:43:01 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)]","","ncit:positive","ncit:Qualitative","Duloxetine can increase clozapine levels","clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","duloxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/39a5dae2-49f7-4662-9eac-aa7b4c7807a4.html","2016-05-09 16:39:00 -0700","DDI-clinical-trial","evidence-challenges","","Digoxin: A single dose of eszopiclone 3 mg did not affect the pharmacokinetics of digoxin measured at steady state following dosing of 0.5 mg twice daily for one day and 0.25 mg daily for the next 6 days. ","","ncit:negative","ncit:quantitative","digoxin dosing of 0.5 mg twice daily for one day and 0.25 mg daily for the next 6 days","digoxin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction",".25","eszopiclone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","3","Daily","Oral","6","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d76d5540-7bae-4719-8166-f2a9106338df.html","2016-05-09 19:30:14 -0700","DDI-clinical-trial","evidence-supports","   Fluoxetine   ","After multiple doses of zolpidem tartrate and fluoxetine an increase in the zolpidem half-life (17%) was observed. There was no evidence of an additive effect in psychomotor performance [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:quantitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","zolpidem","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","17","Percent","Increase"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 14:07:38 -0800","DDI-clinical-trial","evidence-supports","metabolite 1-pyrimidinylpiperazine.  ","With 5 mg BID doses of buspirone, slight increases in AUC were observed for nefazodone (23%) and its metabolites hydroxynefazodone (17%) and mCPP (9%)","","ncit:positive","ncit:quantitative",,"mCPP","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","250","buspirone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","5","BID","Oral","UNK","BID","Oral","UNK","UNK","9","Percent","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 15:52:59 -0700","DDI-clinical-trial","evidence-supports","; but ","when ticagrelor 180 mg was given 2 hours after dabigatran, the AUCτ,ss and Cmax,ss of dabigatran increased by only 27% and 24%, respectively [see Warnings and Precautions (5.2) and Drug Interactions (7.1)].","","ncit:positive","ncit:quantitative","ticagrlor given 2 hours after dabigatran resulted in less of AUC and CMAX increases than concomitant dosing","dabigatran","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","ticagrelor","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","180","UNK","Oral","UNK","SD","Oral","1","UNK","27","Percent","Increase","UNK","UNK","UNK","24","Percent","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 16:51:56 -0700","DDI-clinical-trial","evidence-supports","Drugs that Induce Cytochrome P450 3A4 Enzymes and Drug Transport Systems   ","In a drug interaction study, coadministration of XARELTO (20 mg single dose with food) with a drug that is a combined P-gp and strong CYP3A4 inducer (rifampicin titrated up to 600 mg once daily) led to an approximate decrease of 50% and 22% in AUC and Cmax, respectively. Similar decreases in pharmacodynamic effects were also observed. These decreases in exposure to rivaroxaban may decrease efficacy.","","ncit:positive","ncit:quantitative",,"rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","20","rifampicin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","600","SD","Oral","1","QD","Oral","UNK","UNK","50","Percent","Decrease","UNK","UNK","UNK","22","Percent","Decrease","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 13:24:14 -0800","DDI-clinical-trial","evidence-supports","","Haloperidol – When a single oral 5 mg dose of haloperidol was coadministered with nefazodone (200 mg BID) at steady state, haloperidol apparent clearance decreased by 35% with no significant increase in peak haloperidol plasma concentrations or time of peak."," This change is of unknown clinical significance. Pharmacodynamic effects of","ncit:positive","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","haloperidol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","5","SD","Oral","1","BID","Oral","UNK","UNK","UNK","UNK","UNK","35","Percent","Decrease","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4b0700c9-b417-4c3a-b36f-de461e125bd3.html","2015-11-29 13:42:04 -0700","DDI-clinical-trial","evidence-challenges","","Following coadministration of stable doses of warfarin (1 to 10 mg/day) with multiple daily doses of BRINTELLIX, no significant effects were observed in INR, prothrombin values or total warfarin (protein bound plus free drug) pharmacokinetics for both R- and S-warfarin [see Drug Interactions (7.4)]."," Coadministration of","ncit:negative","ncit:quantitative",,"BRINTELLIX","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","warfarin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","1 to 10","Daily","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/036db1f2-52b3-42a0-acf9-817b7ba8c724.html","2015-12-08 18:57:19 -0700","DDI-clinical-trial","evidence-challenges","in a maintenance trial of bipolar patients did not affect mean therapeutic lithium levels.      ","In vivo studies have revealed no effect of ziprasidone on the pharmacokinetics of estrogen or progesterone components. Ziprasidone at a dose of 20 mg twice daily did not affect the pharmacokinetics of concomitantly administered oral contraceptives, ethinyl estradiol (0.03 mg) and levonorgestrel (0.15 mg).","","ncit:negative","ncit:quantitative",,"levonorgestrel","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction",".15","Ziprasidone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","UNK","Oral","UNK","BID","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/9c4bedb4-2d59-4fcd-aad7-fce988cd96d8.html","2016-02-29 16:44:38 -0500","drug-drug-interaction","evidence-supports","  Pindolol  ","Concurrent administration of pindolol and thioridazine have resulted in moderate, dose related increases in the serum levels of thioridazine and two of its metabolites, as well as higher than expected serum pindolol levels. Pindolol and thioridazine should not be coadministered.","","ncit:positive","ncit:Qualitative","concomitant use with thirodazine produced higher than expected serum pindolol levels.","pindolol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","thioridazine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/e9481622-7cc6-418a-acb6-c5450daae9b0.html","2016-04-12 14:04:43 -0400","drug-drug-interaction","evidence-challenges","did not meaningfully alter the pharmacokinetics of apixaban .  ","In studies conducted in healthy subjects, apixaban did not meaningfully alter the pharmacokinetics of digoxin, naproxen, atenolol, prasugrel, or acetylsalicylic acid.","","ncit:negative","ncit:Qualitative","pixaban did not meaningfully alter the pharmacokinetics of acetylsalicylic acid","acetylsalicylic acid","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","apixaban","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:39:55 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)]. ","","ncit:positive","ncit:Qualitative","cimetidine can increase clozapine levels","cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5429f134-839f-4ffc-9944-55f51238def8.html","2015-12-18 13:50:52 -0700","DDI-clinical-trial","evidence-supports","CYP2D6 substrates and inhibitors (e.g., paroxetine )  ","SAPHRIS may enhance the inhibitory effects of paroxetine on its own metabolism. Concomitant use of paroxetine with SAPHRIS increased the paroxetine exposure by 2-fold as compared to use paroxetine alone [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:quantitative",,"SAPHRIS","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","paroxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","2","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7b8e5b26-b9e4-4704-921b-3c3c0d159916.html","2015-11-29 16:14:39 -0700","DDI-clinical-trial","evidence-challenges","","In a drug interaction study, co-administration of INVEGA® (12 mg once daily for 5 days) with divalproex sodium extended-release tablets (500 mg to 2000 mg once daily) did not affect the steady-state pharmacokinetics (AUC24h and Cmax,ss) of valproate in 13 patients stabilized on valproate. ","In a clinical study, subjects on stable doses of","ncit:negative","ncit:quantitative",,"divalproex sodium","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","500 to 2000","INVEGA","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","12","QD","Oral","UNK","QD","Oral","5","13","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
